,raceId,year,race_name,race_date,driverId,first_name,last_name,nationality,constructorId,position,points,laps,fastest_lap,fastest_lap_speed
22037,895,2013,Japanese Grand Prix,2013-10-13,823,Giedo,van der Garde,Dutch,207,\N,0.0,0,\N,\N
22038,895,2013,Japanese Grand Prix,2013-10-13,824,Jules,Bianchi,French,206,\N,0.0,0,\N,\N
22039,896,2013,Indian Grand Prix,2013-10-27,20,Sebastian,Vettel,German,9,1,25.0,60,54,209.383
22040,896,2013,Indian Grand Prix,2013-10-27,3,Nico,Rosberg,German,131,2,18.0,60,49,207.732
22041,896,2013,Indian Grand Prix,2013-10-27,154,Romain,Grosjean,French,208,3,15.0,60,57,207.779
22042,896,2013,Indian Grand Prix,2013-10-27,13,Felipe,Massa,Brazilian,6,4,12.0,60,54,207.569
22043,896,2013,Indian Grand Prix,2013-10-27,815,Sergio,Pérez,Mexican,1,5,10.0,60,59,208.467
22044,896,2013,Indian Grand Prix,2013-10-27,1,Lewis,Hamilton,British,131,6,8.0,60,53,207.182
22045,896,2013,Indian Grand Prix,2013-10-27,8,Kimi,Räikkönen,Finnish,208,7,6.0,60,60,210.426
22046,896,2013,Indian Grand Prix,2013-10-27,814,Paul,di Resta,British,10,8,4.0,60,58,206.606
22047,896,2013,Indian Grand Prix,2013-10-27,16,Adrian,Sutil,German,10,9,2.0,60,60,208.665
22048,896,2013,Indian Grand Prix,2013-10-27,817,Daniel,Ricciardo,Australian,5,10,1.0,60,60,207.697
22049,896,2013,Indian Grand Prix,2013-10-27,4,Fernando,Alonso,Spanish,6,11,0.0,60,58,207.983
22050,896,2013,Indian Grand Prix,2013-10-27,813,Pastor,Maldonado,Venezuelan,3,12,0.0,60,56,207.275
22051,896,2013,Indian Grand Prix,2013-10-27,818,Jean-Éric,Vergne,French,5,13,0.0,59,53,206.653
22052,896,2013,Indian Grand Prix,2013-10-27,18,Jenson,Button,British,1,14,0.0,59,57,207.737
22053,896,2013,Indian Grand Prix,2013-10-27,821,Esteban,Gutiérrez,Mexican,15,15,0.0,59,49,208.046
22054,896,2013,Indian Grand Prix,2013-10-27,822,Valtteri,Bottas,Finnish,3,16,0.0,59,52,207.471
22055,896,2013,Indian Grand Prix,2013-10-27,820,Max,Chilton,British,206,17,0.0,58,56,204.239
22056,896,2013,Indian Grand Prix,2013-10-27,824,Jules,Bianchi,French,206,18,0.0,58,57,204.611
22057,896,2013,Indian Grand Prix,2013-10-27,807,Nico,Hülkenberg,German,15,19,0.0,54,52,207.426
22058,896,2013,Indian Grand Prix,2013-10-27,17,Mark,Webber,Australian,9,\N,0.0,39,30,206.145
22059,896,2013,Indian Grand Prix,2013-10-27,819,Charles,Pic,French,207,\N,0.0,35,32,198.585
22060,896,2013,Indian Grand Prix,2013-10-27,823,Giedo,van der Garde,Dutch,207,\N,0.0,1,\N,\N
22061,897,2013,Abu Dhabi Grand Prix,2013-11-03,20,Sebastian,Vettel,German,9,1,25.0,55,51,192.451
22062,897,2013,Abu Dhabi Grand Prix,2013-11-03,17,Mark,Webber,Australian,9,2,18.0,55,49,191.583
22063,897,2013,Abu Dhabi Grand Prix,2013-11-03,3,Nico,Rosberg,German,131,3,15.0,55,51,191.410
22064,897,2013,Abu Dhabi Grand Prix,2013-11-03,154,Romain,Grosjean,French,208,4,12.0,55,54,191.699
22065,897,2013,Abu Dhabi Grand Prix,2013-11-03,4,Fernando,Alonso,Spanish,6,5,10.0,55,55,193.305
22066,897,2013,Abu Dhabi Grand Prix,2013-11-03,814,Paul,di Resta,British,10,6,8.0,55,55,189.007
22067,897,2013,Abu Dhabi Grand Prix,2013-11-03,1,Lewis,Hamilton,British,131,7,6.0,55,47,189.586
22068,897,2013,Abu Dhabi Grand Prix,2013-11-03,13,Felipe,Massa,Brazilian,6,8,4.0,55,52,189.615
22069,897,2013,Abu Dhabi Grand Prix,2013-11-03,815,Sergio,Pérez,Mexican,1,9,2.0,55,51,189.637
22070,897,2013,Abu Dhabi Grand Prix,2013-11-03,16,Adrian,Sutil,German,10,10,1.0,55,48,189.324
22071,897,2013,Abu Dhabi Grand Prix,2013-11-03,813,Pastor,Maldonado,Venezuelan,3,11,0.0,55,55,189.466
22072,897,2013,Abu Dhabi Grand Prix,2013-11-03,18,Jenson,Button,British,1,12,0.0,55,43,188.030
22073,897,2013,Abu Dhabi Grand Prix,2013-11-03,821,Esteban,Gutiérrez,Mexican,15,13,0.0,55,43,188.672
22074,897,2013,Abu Dhabi Grand Prix,2013-11-03,807,Nico,Hülkenberg,German,15,14,0.0,54,52,189.394
22075,897,2013,Abu Dhabi Grand Prix,2013-11-03,822,Valtteri,Bottas,Finnish,3,15,0.0,54,54,191.607
22076,897,2013,Abu Dhabi Grand Prix,2013-11-03,817,Daniel,Ricciardo,Australian,5,16,0.0,54,46,188.551
22077,897,2013,Abu Dhabi Grand Prix,2013-11-03,818,Jean-Éric,Vergne,French,5,17,0.0,54,53,191.302
22078,897,2013,Abu Dhabi Grand Prix,2013-11-03,823,Giedo,van der Garde,Dutch,207,18,0.0,54,48,187.578
22079,897,2013,Abu Dhabi Grand Prix,2013-11-03,819,Charles,Pic,French,207,19,0.0,54,50,187.860
22080,897,2013,Abu Dhabi Grand Prix,2013-11-03,824,Jules,Bianchi,French,206,20,0.0,53,52,185.788
22081,897,2013,Abu Dhabi Grand Prix,2013-11-03,820,Max,Chilton,British,206,21,0.0,53,52,185.636
22082,897,2013,Abu Dhabi Grand Prix,2013-11-03,8,Kimi,Räikkönen,Finnish,208,\N,0.0,0,\N,\N
22083,898,2013,United States Grand Prix,2013-11-17,20,Sebastian,Vettel,German,9,1,25.0,56,54,198.754
22084,898,2013,United States Grand Prix,2013-11-17,154,Romain,Grosjean,French,208,2,18.0,56,52,197.588
22085,898,2013,United States Grand Prix,2013-11-17,17,Mark,Webber,Australian,9,3,15.0,56,52,197.301
22086,898,2013,United States Grand Prix,2013-11-17,1,Lewis,Hamilton,British,131,4,12.0,56,50,196.857
22087,898,2013,United States Grand Prix,2013-11-17,4,Fernando,Alonso,Spanish,6,5,10.0,56,52,196.141
22088,898,2013,United States Grand Prix,2013-11-17,807,Nico,Hülkenberg,German,15,6,8.0,56,54,196.596
22089,898,2013,United States Grand Prix,2013-11-17,815,Sergio,Pérez,Mexican,1,7,6.0,56,47,194.901
22090,898,2013,United States Grand Prix,2013-11-17,822,Valtteri,Bottas,Finnish,3,8,4.0,56,54,197.496
22091,898,2013,United States Grand Prix,2013-11-17,3,Nico,Rosberg,German,131,9,2.0,56,51,196.244
22092,898,2013,United States Grand Prix,2013-11-17,18,Jenson,Button,British,1,10,1.0,56,50,195.950
22093,898,2013,United States Grand Prix,2013-11-17,817,Daniel,Ricciardo,Australian,5,11,0.0,56,45,194.349
22094,898,2013,United States Grand Prix,2013-11-17,818,Jean-Éric,Vergne,French,5,12,0.0,56,52,195.882
22095,898,2013,United States Grand Prix,2013-11-17,13,Felipe,Massa,Brazilian,6,13,0.0,56,53,196.097
22096,898,2013,United States Grand Prix,2013-11-17,821,Esteban,Gutiérrez,Mexican,15,14,0.0,56,51,195.725
22097,898,2013,United States Grand Prix,2013-11-17,5,Heikki,Kovalainen,Finnish,208,15,0.0,56,52,196.448
22098,898,2013,United States Grand Prix,2013-11-17,814,Paul,di Resta,British,10,16,0.0,56,54,196.215
22099,898,2013,United States Grand Prix,2013-11-17,813,Pastor,Maldonado,Venezuelan,3,17,0.0,55,42,192.578
22100,898,2013,United States Grand Prix,2013-11-17,824,Jules,Bianchi,French,206,18,0.0,55,45,191.906
22101,898,2013,United States Grand Prix,2013-11-17,823,Giedo,van der Garde,Dutch,207,19,0.0,55,45,190.957
22102,898,2013,United States Grand Prix,2013-11-17,819,Charles,Pic,French,207,20,0.0,55,48,190.893
22103,898,2013,United States Grand Prix,2013-11-17,820,Max,Chilton,British,206,21,0.0,54,48,191.248
22104,898,2013,United States Grand Prix,2013-11-17,16,Adrian,Sutil,German,10,\N,0.0,0,\N,\N
22105,899,2013,Brazilian Grand Prix,2013-11-24,20,Sebastian,Vettel,German,9,1,25.0,71,51,205.125
22106,899,2013,Brazilian Grand Prix,2013-11-24,17,Mark,Webber,Australian,9,2,18.0,71,51,205.636
22107,899,2013,Brazilian Grand Prix,2013-11-24,4,Fernando,Alonso,Spanish,6,3,15.0,71,50,205.473
22108,899,2013,Brazilian Grand Prix,2013-11-24,18,Jenson,Button,British,1,4,12.0,71,52,202.909
22109,899,2013,Brazilian Grand Prix,2013-11-24,3,Nico,Rosberg,German,131,5,10.0,71,60,202.930
22110,899,2013,Brazilian Grand Prix,2013-11-24,815,Sergio,Pérez,Mexican,1,6,8.0,71,50,203.451
22111,899,2013,Brazilian Grand Prix,2013-11-24,13,Felipe,Massa,Brazilian,6,7,6.0,71,49,202.856
22112,899,2013,Brazilian Grand Prix,2013-11-24,807,Nico,Hülkenberg,German,15,8,4.0,71,49,201.979
22113,899,2013,Brazilian Grand Prix,2013-11-24,1,Lewis,Hamilton,British,131,9,2.0,71,51,202.268
22114,899,2013,Brazilian Grand Prix,2013-11-24,817,Daniel,Ricciardo,Australian,5,10,1.0,70,45,201.527
22115,899,2013,Brazilian Grand Prix,2013-11-24,814,Paul,di Resta,British,10,11,0.0,70,58,201.839
22116,899,2013,Brazilian Grand Prix,2013-11-24,821,Esteban,Gutiérrez,Mexican,15,12,0.0,70,59,202.702
22117,899,2013,Brazilian Grand Prix,2013-11-24,16,Adrian,Sutil,German,10,13,0.0,70,57,203.979
22118,899,2013,Brazilian Grand Prix,2013-11-24,5,Heikki,Kovalainen,Finnish,208,14,0.0,70,70,200.810
22119,899,2013,Brazilian Grand Prix,2013-11-24,818,Jean-Éric,Vergne,French,5,15,0.0,70,49,202.010
22120,899,2013,Brazilian Grand Prix,2013-11-24,813,Pastor,Maldonado,Venezuelan,3,16,0.0,70,45,200.020
22121,899,2013,Brazilian Grand Prix,2013-11-24,824,Jules,Bianchi,French,206,17,0.0,69,67,199.601
22122,899,2013,Brazilian Grand Prix,2013-11-24,823,Giedo,van der Garde,Dutch,207,18,0.0,69,51,199.927
22123,899,2013,Brazilian Grand Prix,2013-11-24,820,Max,Chilton,British,206,19,0.0,69,68,200.727
22124,899,2013,Brazilian Grand Prix,2013-11-24,819,Charles,Pic,French,207,\N,0.0,58,27,197.776
22125,899,2013,Brazilian Grand Prix,2013-11-24,822,Valtteri,Bottas,Finnish,3,\N,0.0,45,43,201.879
22126,899,2013,Brazilian Grand Prix,2013-11-24,154,Romain,Grosjean,French,208,\N,0.0,2,2,191.752
22127,900,2014,Australian Grand Prix,2014-03-16,3,Nico,Rosberg,German,131,1,25.0,57,19,206.436
22128,900,2014,Australian Grand Prix,2014-03-16,825,Kevin,Magnussen,Danish,1,2,18.0,57,49,205.131
22129,900,2014,Australian Grand Prix,2014-03-16,18,Jenson,Button,British,1,3,15.0,57,39,205.460
22130,900,2014,Australian Grand Prix,2014-03-16,4,Fernando,Alonso,Spanish,6,4,12.0,57,57,204.867
22131,900,2014,Australian Grand Prix,2014-03-16,822,Valtteri,Bottas,Finnish,3,5,10.0,57,56,206.128
22132,900,2014,Australian Grand Prix,2014-03-16,807,Nico,Hülkenberg,German,10,6,8.0,57,56,206.235
22133,900,2014,Australian Grand Prix,2014-03-16,8,Kimi,Räikkönen,Finnish,6,7,6.0,57,56,204.814
22134,900,2014,Australian Grand Prix,2014-03-16,818,Jean-Éric,Vergne,French,5,8,4.0,57,56,203.763
22135,900,2014,Australian Grand Prix,2014-03-16,826,Daniil,Kvyat,Russian,5,9,2.0,57,35,203.387
22136,900,2014,Australian Grand Prix,2014-03-16,815,Sergio,Pérez,Mexican,10,10,1.0,57,38,206.088
22137,900,2014,Australian Grand Prix,2014-03-16,16,Adrian,Sutil,German,15,11,0.0,56,34,204.472
22138,900,2014,Australian Grand Prix,2014-03-16,821,Esteban,Gutiérrez,Mexican,15,12,0.0,56,41,201.882
22139,900,2014,Australian Grand Prix,2014-03-16,820,Max,Chilton,British,206,13,0.0,55,33,202.658
22140,900,2014,Australian Grand Prix,2014-03-16,824,Jules,Bianchi,French,206,\N,0.0,49,55,199.621
22141,900,2014,Australian Grand Prix,2014-03-16,154,Romain,Grosjean,French,208,\N,0.0,43,41,200.363
22142,900,2014,Australian Grand Prix,2014-03-16,813,Pastor,Maldonado,Venezuelan,208,\N,0.0,29,30,201.451
22143,900,2014,Australian Grand Prix,2014-03-16,828,Marcus,Ericsson,Swedish,207,\N,0.0,27,17,196.141
22144,900,2014,Australian Grand Prix,2014-03-16,20,Sebastian,Vettel,German,9,\N,0.0,3,26,196.682
22145,900,2014,Australian Grand Prix,2014-03-16,1,Lewis,Hamilton,British,131,\N,0.0,2,2,173.636
22146,900,2014,Australian Grand Prix,2014-03-16,13,Felipe,Massa,Brazilian,3,\N,0.0,0,2,190.361
22147,900,2014,Australian Grand Prix,2014-03-16,155,Kamui,Kobayashi,Japanese,207,\N,0.0,0,\N,\N
22148,900,2014,Australian Grand Prix,2014-03-16,817,Daniel,Ricciardo,Australian,9,\N,0.0,57,\N,\N
22149,901,2014,Malaysian Grand Prix,2014-03-30,1,Lewis,Hamilton,British,131,1,25.0,56,53,193.611
22150,901,2014,Malaysian Grand Prix,2014-03-30,3,Nico,Rosberg,German,131,2,18.0,56,55,191.946
22151,901,2014,Malaysian Grand Prix,2014-03-30,20,Sebastian,Vettel,German,9,3,15.0,56,51,191.341
22152,901,2014,Malaysian Grand Prix,2014-03-30,4,Fernando,Alonso,Spanish,6,4,12.0,56,47,191.569
22153,901,2014,Malaysian Grand Prix,2014-03-30,807,Nico,Hülkenberg,German,10,5,10.0,56,38,188.284
22154,901,2014,Malaysian Grand Prix,2014-03-30,18,Jenson,Button,British,1,6,8.0,56,47,188.183
22155,901,2014,Malaysian Grand Prix,2014-03-30,13,Felipe,Massa,Brazilian,3,7,6.0,56,44,190.232
22156,901,2014,Malaysian Grand Prix,2014-03-30,822,Valtteri,Bottas,Finnish,3,8,4.0,56,31,189.189
22157,901,2014,Malaysian Grand Prix,2014-03-30,825,Kevin,Magnussen,Danish,1,9,2.0,55,44,189.372
22158,901,2014,Malaysian Grand Prix,2014-03-30,826,Daniil,Kvyat,Russian,5,10,1.0,55,36,187.026
22159,901,2014,Malaysian Grand Prix,2014-03-30,154,Romain,Grosjean,French,208,11,0.0,55,42,187.855
22160,901,2014,Malaysian Grand Prix,2014-03-30,8,Kimi,Räikkönen,Finnish,6,12,0.0,55,36,189.812
22161,901,2014,Malaysian Grand Prix,2014-03-30,155,Kamui,Kobayashi,Japanese,207,13,0.0,55,53,185.190
22162,901,2014,Malaysian Grand Prix,2014-03-30,828,Marcus,Ericsson,Swedish,207,14,0.0,54,40,185.626
22163,901,2014,Malaysian Grand Prix,2014-03-30,820,Max,Chilton,British,206,15,0.0,54,49,184.341
22164,901,2014,Malaysian Grand Prix,2014-03-30,817,Daniel,Ricciardo,Australian,9,\N,0.0,49,48,190.635
22165,901,2014,Malaysian Grand Prix,2014-03-30,821,Esteban,Gutiérrez,Mexican,15,\N,0.0,35,27,185.140
22166,901,2014,Malaysian Grand Prix,2014-03-30,16,Adrian,Sutil,German,15,\N,0.0,32,27,184.698
22167,901,2014,Malaysian Grand Prix,2014-03-30,818,Jean-Éric,Vergne,French,5,\N,0.0,18,4,183.869
22168,901,2014,Malaysian Grand Prix,2014-03-30,824,Jules,Bianchi,French,206,\N,0.0,8,4,179.010
22169,901,2014,Malaysian Grand Prix,2014-03-30,813,Pastor,Maldonado,Venezuelan,208,\N,0.0,7,6,179.888
22170,901,2014,Malaysian Grand Prix,2014-03-30,815,Sergio,Pérez,Mexican,10,\N,0.0,0,\N,\N
22171,902,2014,Bahrain Grand Prix,2014-04-06,1,Lewis,Hamilton,British,131,1,25.0,57,49,200.634
22172,902,2014,Bahrain Grand Prix,2014-04-06,3,Nico,Rosberg,German,131,2,18.0,57,49,200.816
22173,902,2014,Bahrain Grand Prix,2014-04-06,815,Sergio,Pérez,Mexican,10,3,15.0,57,36,196.165
22174,902,2014,Bahrain Grand Prix,2014-04-06,817,Daniel,Ricciardo,Australian,9,4,12.0,57,38,196.266
22175,902,2014,Bahrain Grand Prix,2014-04-06,807,Nico,Hülkenberg,German,10,5,10.0,57,37,197.228
22176,902,2014,Bahrain Grand Prix,2014-04-06,20,Sebastian,Vettel,German,9,6,8.0,57,18,196.181
22177,902,2014,Bahrain Grand Prix,2014-04-06,13,Felipe,Massa,Brazilian,3,7,6.0,57,40,196.260
22178,902,2014,Bahrain Grand Prix,2014-04-06,822,Valtteri,Bottas,Finnish,3,8,4.0,57,50,195.296
22179,902,2014,Bahrain Grand Prix,2014-04-06,4,Fernando,Alonso,Spanish,6,9,2.0,57,53,195.355
22180,902,2014,Bahrain Grand Prix,2014-04-06,8,Kimi,Räikkönen,Finnish,6,10,1.0,57,35,195.933
22181,902,2014,Bahrain Grand Prix,2014-04-06,826,Daniil,Kvyat,Russian,5,11,0.0,57,12,194.520
22182,902,2014,Bahrain Grand Prix,2014-04-06,154,Romain,Grosjean,French,208,12,0.0,57,39,195.923
22183,902,2014,Bahrain Grand Prix,2014-04-06,820,Max,Chilton,British,206,13,0.0,57,48,191.340
22184,902,2014,Bahrain Grand Prix,2014-04-06,813,Pastor,Maldonado,Venezuelan,208,14,0.0,57,52,195.484
22185,902,2014,Bahrain Grand Prix,2014-04-06,155,Kamui,Kobayashi,Japanese,207,15,0.0,57,17,192.434
22186,902,2014,Bahrain Grand Prix,2014-04-06,824,Jules,Bianchi,French,206,16,0.0,56,44,190.684
22187,902,2014,Bahrain Grand Prix,2014-04-06,18,Jenson,Button,British,1,17,0.0,55,37,195.683
22188,902,2014,Bahrain Grand Prix,2014-04-06,825,Kevin,Magnussen,Danish,1,\N,0.0,40,40,194.621
22189,902,2014,Bahrain Grand Prix,2014-04-06,821,Esteban,Gutiérrez,Mexican,15,\N,0.0,39,32,193.481
22190,902,2014,Bahrain Grand Prix,2014-04-06,828,Marcus,Ericsson,Swedish,207,\N,0.0,33,28,192.647
22191,902,2014,Bahrain Grand Prix,2014-04-06,818,Jean-Éric,Vergne,French,5,\N,0.0,18,16,191.669
22192,902,2014,Bahrain Grand Prix,2014-04-06,16,Adrian,Sutil,German,15,\N,0.0,17,9,191.403
22193,903,2014,Chinese Grand Prix,2014-04-20,1,Lewis,Hamilton,British,131,1,25.0,54,42,193.916
22194,903,2014,Chinese Grand Prix,2014-04-20,3,Nico,Rosberg,German,131,2,18.0,54,39,195.450
22195,903,2014,Chinese Grand Prix,2014-04-20,4,Fernando,Alonso,Spanish,6,3,15.0,54,48,192.235
22196,903,2014,Chinese Grand Prix,2014-04-20,817,Daniel,Ricciardo,Australian,9,4,12.0,54,39,193.387
22197,903,2014,Chinese Grand Prix,2014-04-20,20,Sebastian,Vettel,German,9,5,10.0,54,37,192.070
22198,903,2014,Chinese Grand Prix,2014-04-20,807,Nico,Hülkenberg,German,10,6,8.0,54,33,191.218
22199,903,2014,Chinese Grand Prix,2014-04-20,822,Valtteri,Bottas,Finnish,3,7,6.0,54,52,191.151
22200,903,2014,Chinese Grand Prix,2014-04-20,8,Kimi,Räikkönen,Finnish,6,8,4.0,54,34,191.824
22201,903,2014,Chinese Grand Prix,2014-04-20,815,Sergio,Pérez,Mexican,10,9,2.0,54,32,191.959
22202,903,2014,Chinese Grand Prix,2014-04-20,826,Daniil,Kvyat,Russian,5,10,1.0,53,33,189.899
22203,903,2014,Chinese Grand Prix,2014-04-20,18,Jenson,Button,British,1,11,0.0,53,30,189.829
22204,903,2014,Chinese Grand Prix,2014-04-20,818,Jean-Éric,Vergne,French,5,12,0.0,53,34,190.712
22205,903,2014,Chinese Grand Prix,2014-04-20,825,Kevin,Magnussen,Danish,1,13,0.0,53,33,191.075
22206,903,2014,Chinese Grand Prix,2014-04-20,813,Pastor,Maldonado,Venezuelan,208,14,0.0,53,34,190.396
22207,903,2014,Chinese Grand Prix,2014-04-20,13,Felipe,Massa,Brazilian,3,15,0.0,53,34,191.676
22208,903,2014,Chinese Grand Prix,2014-04-20,821,Esteban,Gutiérrez,Mexican,15,16,0.0,53,42,191.904
22209,903,2014,Chinese Grand Prix,2014-04-20,824,Jules,Bianchi,French,206,17,0.0,53,36,187.203
22210,903,2014,Chinese Grand Prix,2014-04-20,155,Kamui,Kobayashi,Japanese,207,18,0.0,53,48,189.924
22211,903,2014,Chinese Grand Prix,2014-04-20,820,Max,Chilton,British,206,19,0.0,52,50,190.751
22212,903,2014,Chinese Grand Prix,2014-04-20,828,Marcus,Ericsson,Swedish,207,20,0.0,52,30,189.380
22213,903,2014,Chinese Grand Prix,2014-04-20,154,Romain,Grosjean,French,208,\N,0.0,28,4,188.026
22214,903,2014,Chinese Grand Prix,2014-04-20,16,Adrian,Sutil,German,15,\N,0.0,5,2,165.773
22215,904,2014,Spanish Grand Prix,2014-05-11,1,Lewis,Hamilton,British,131,1,25.0,66,54,187.275
22216,904,2014,Spanish Grand Prix,2014-05-11,3,Nico,Rosberg,German,131,2,18.0,66,51,187.794
22217,904,2014,Spanish Grand Prix,2014-05-11,817,Daniel,Ricciardo,Australian,9,3,15.0,66,65,186.175
22218,904,2014,Spanish Grand Prix,2014-05-11,20,Sebastian,Vettel,German,9,4,12.0,66,55,188.465
22219,904,2014,Spanish Grand Prix,2014-05-11,822,Valtteri,Bottas,Finnish,3,5,10.0,66,47,185.326
22220,904,2014,Spanish Grand Prix,2014-05-11,4,Fernando,Alonso,Spanish,6,6,8.0,66,55,186.411
22221,904,2014,Spanish Grand Prix,2014-05-11,8,Kimi,Räikkönen,Finnish,6,7,6.0,65,53,185.007
22222,904,2014,Spanish Grand Prix,2014-05-11,154,Romain,Grosjean,French,208,8,4.0,65,47,184.016
22223,904,2014,Spanish Grand Prix,2014-05-11,815,Sergio,Pérez,Mexican,10,9,2.0,65,39,184.648
22224,904,2014,Spanish Grand Prix,2014-05-11,807,Nico,Hülkenberg,German,10,10,1.0,65,42,183.325
22225,904,2014,Spanish Grand Prix,2014-05-11,18,Jenson,Button,British,1,11,0.0,65,43,185.042
22226,904,2014,Spanish Grand Prix,2014-05-11,825,Kevin,Magnussen,Danish,1,12,0.0,65,43,185.544
22227,904,2014,Spanish Grand Prix,2014-05-11,13,Felipe,Massa,Brazilian,3,13,0.0,65,55,185.236
22228,904,2014,Spanish Grand Prix,2014-05-11,826,Daniil,Kvyat,Russian,5,14,0.0,65,59,185.645
22229,904,2014,Spanish Grand Prix,2014-05-11,813,Pastor,Maldonado,Venezuelan,208,15,0.0,65,39,183.679
22230,904,2014,Spanish Grand Prix,2014-05-11,821,Esteban,Gutiérrez,Mexican,15,16,0.0,65,55,184.832
22231,904,2014,Spanish Grand Prix,2014-05-11,16,Adrian,Sutil,German,15,17,0.0,65,38,183.201
22232,904,2014,Spanish Grand Prix,2014-05-11,824,Jules,Bianchi,French,206,18,0.0,64,46,182.580
22233,904,2014,Spanish Grand Prix,2014-05-11,820,Max,Chilton,British,206,19,0.0,64,44,182.614
22234,904,2014,Spanish Grand Prix,2014-05-11,828,Marcus,Ericsson,Swedish,207,20,0.0,64,54,179.517
22235,904,2014,Spanish Grand Prix,2014-05-11,155,Kamui,Kobayashi,Japanese,207,\N,0.0,34,25,180.069
22236,904,2014,Spanish Grand Prix,2014-05-11,818,Jean-Éric,Vergne,French,5,\N,0.0,24,18,182.586
22237,905,2014,Monaco Grand Prix,2014-05-25,3,Nico,Rosberg,German,131,1,25.0,78,33,151.388
22238,905,2014,Monaco Grand Prix,2014-05-25,1,Lewis,Hamilton,British,131,2,18.0,78,34,151.510
22239,905,2014,Monaco Grand Prix,2014-05-25,817,Daniel,Ricciardo,Australian,9,3,15.0,78,70,151.718
22240,905,2014,Monaco Grand Prix,2014-05-25,4,Fernando,Alonso,Spanish,6,4,12.0,78,54,150.814
22241,905,2014,Monaco Grand Prix,2014-05-25,807,Nico,Hülkenberg,German,10,5,10.0,77,38,148.872
22242,905,2014,Monaco Grand Prix,2014-05-25,18,Jenson,Button,British,1,6,8.0,77,42,148.358
22243,905,2014,Monaco Grand Prix,2014-05-25,13,Felipe,Massa,Brazilian,3,7,6.0,77,48,149.712
22244,905,2014,Monaco Grand Prix,2014-05-25,154,Romain,Grosjean,French,208,8,4.0,77,53,148.482
22245,905,2014,Monaco Grand Prix,2014-05-25,824,Jules,Bianchi,French,206,9,2.0,77,42,147.980
22246,905,2014,Monaco Grand Prix,2014-05-25,825,Kevin,Magnussen,Danish,1,10,1.0,77,75,149.075
22247,905,2014,Monaco Grand Prix,2014-05-25,828,Marcus,Ericsson,Swedish,207,11,0.0,77,53,148.607
22248,905,2014,Monaco Grand Prix,2014-05-25,8,Kimi,Räikkönen,Finnish,6,12,0.0,77,75,153.212
22249,905,2014,Monaco Grand Prix,2014-05-25,155,Kamui,Kobayashi,Japanese,207,13,0.0,75,16,145.878
22250,905,2014,Monaco Grand Prix,2014-05-25,820,Max,Chilton,British,206,14,0.0,75,69,149.220
22251,905,2014,Monaco Grand Prix,2014-05-25,821,Esteban,Gutiérrez,Mexican,15,\N,0.0,59,41,148.177
22252,905,2014,Monaco Grand Prix,2014-05-25,822,Valtteri,Bottas,Finnish,3,\N,0.0,55,50,148.252
22253,905,2014,Monaco Grand Prix,2014-05-25,818,Jean-Éric,Vergne,French,5,\N,0.0,50,35,148.292
22254,905,2014,Monaco Grand Prix,2014-05-25,16,Adrian,Sutil,German,15,\N,0.0,23,23,147.062
22255,905,2014,Monaco Grand Prix,2014-05-25,826,Daniil,Kvyat,Russian,5,\N,0.0,10,8,146.614
22256,905,2014,Monaco Grand Prix,2014-05-25,20,Sebastian,Vettel,German,9,\N,0.0,5,3,100.615
22257,905,2014,Monaco Grand Prix,2014-05-25,815,Sergio,Pérez,Mexican,10,\N,0.0,0,\N,\N
22258,905,2014,Monaco Grand Prix,2014-05-25,813,Pastor,Maldonado,Venezuelan,208,\N,0.0,0,\N,\N
22259,906,2014,Canadian Grand Prix,2014-06-08,817,Daniel,Ricciardo,Australian,9,1,25.0,70,68,199.638
22260,906,2014,Canadian Grand Prix,2014-06-08,3,Nico,Rosberg,German,131,2,18.0,70,33,199.028
22261,906,2014,Canadian Grand Prix,2014-06-08,20,Sebastian,Vettel,German,9,3,15.0,70,48,198.299
22262,906,2014,Canadian Grand Prix,2014-06-08,18,Jenson,Button,British,1,4,12.0,70,64,199.337
22263,906,2014,Canadian Grand Prix,2014-06-08,807,Nico,Hülkenberg,German,10,5,10.0,70,64,198.890
22264,906,2014,Canadian Grand Prix,2014-06-08,4,Fernando,Alonso,Spanish,6,6,8.0,70,64,199.704
22265,906,2014,Canadian Grand Prix,2014-06-08,822,Valtteri,Bottas,Finnish,3,7,6.0,70,52,197.924
22266,906,2014,Canadian Grand Prix,2014-06-08,818,Jean-Éric,Vergne,French,5,8,4.0,70,56,197.730
22267,906,2014,Canadian Grand Prix,2014-06-08,825,Kevin,Magnussen,Danish,1,9,2.0,70,56,199.185
22268,906,2014,Canadian Grand Prix,2014-06-08,8,Kimi,Räikkönen,Finnish,6,10,1.0,70,68,199.921
22269,906,2014,Canadian Grand Prix,2014-06-08,815,Sergio,Pérez,Mexican,10,11,0.0,69,63,197.501
22270,906,2014,Canadian Grand Prix,2014-06-08,13,Felipe,Massa,Brazilian,3,12,0.0,69,58,199.984
22271,906,2014,Canadian Grand Prix,2014-06-08,16,Adrian,Sutil,German,15,13,0.0,69,66,195.692
22272,906,2014,Canadian Grand Prix,2014-06-08,821,Esteban,Gutiérrez,Mexican,15,14,0.0,64,51,195.970
22273,906,2014,Canadian Grand Prix,2014-06-08,154,Romain,Grosjean,French,208,\N,0.0,59,54,197.107
